mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,zcr,rolloff,centroid,emotion_label
-126.77117156982422,65.07911682128906,-22.553895950317383,30.791683197021484,-28.3392333984375,-13.055213928222656,-6.081455707550049,-25.761478424072266,-22.913644790649414,2.327242612838745,-21.865535736083984,4.753294467926025,-9.428864479064941,0.40340250730514526,0.3391835689544678,0.2830178439617157,0.3207883834838867,0.34930261969566345,0.3660183250904083,0.47439295053482056,0.36280202865600586,0.33079397678375244,0.29116693139076233,0.2270258665084839,0.2801527678966522,25.03747941134048,19.579344437494957,22.28786542488616,18.628751053917938,18.245720612492253,22.619781555804515,19.76960826634982,0.15250172334558823,3692.670036764706,2035.6963149858639,anger
-147.62295532226562,70.03855895996094,-7.359403133392334,37.419700622558594,13.32596206665039,-7.008804798126221,-13.785055160522461,-22.04253578186035,-19.166223526000977,2.058044672012329,-21.739809036254883,2.598391532897949,-4.5639495849609375,0.22791962325572968,0.20453043282032013,0.20470596849918365,0.24405789375305176,0.310626745223999,0.3370822072029114,0.3396543562412262,0.4712221026420593,0.5209437608718872,0.5297555327415466,0.35076218843460083,0.21670113503932953,20.13430983421347,17.988839161623638,22.661084814914105,17.28802871302011,16.68229049472198,18.729185789010376,19.491467692559873,0.15449501811594202,3627.151268115942,1921.1063020427714,happiness
-168.0049591064453,63.65660858154297,-11.700692176818848,23.241350173950195,-11.865518569946289,-16.93342399597168,-17.463987350463867,-9.231301307678223,-16.28500747680664,-7.053005218505859,-4.499253749847412,-3.2834243774414062,-1.908415675163269,0.12659338116645813,0.17818035185337067,0.2753676474094391,0.40536558628082275,0.4422438144683838,0.2491321861743927,0.1865517646074295,0.2667222023010254,0.3433155417442322,0.3351972699165344,0.23672793805599213,0.14834193885326385,19.487777384328655,22.037514946953713,23.00631854078407,18.374593709340715,18.240354224782003,19.038649525753993,18.34075418433274,0.10381822183098592,3600.132042253521,1832.7014820273046,happiness
-140.404052734375,124.68124389648438,-4.9706926345825195,28.56853485107422,-13.016290664672852,8.048304557800293,-7.227931976318359,-28.381784439086914,-7.233268737792969,-4.889260768890381,-2.2345409393310547,8.07568645477295,-6.812612533569336,0.3486730456352234,0.38625991344451904,0.3000904619693756,0.34844866394996643,0.362411767244339,0.3770063817501068,0.3388274610042572,0.3331022560596466,0.44694048166275024,0.4227102994918823,0.37181591987609863,0.2959437668323517,25.613358006200354,18.764085123809178,21.233161024023758,17.553105515974384,16.881575197205343,21.142957891417968,17.74816528657055,0.06153291868932039,2465.943567961165,1252.3044923590885,boredom
-167.8779754638672,91.56063842773438,4.281384468078613,39.54055404663086,-5.253360748291016,18.040372848510742,-0.38225752115249634,-5.202475547790527,-13.63736629486084,1.718656301498413,0.8555456399917603,-0.39098095893859863,-4.598092555999756,0.33400866389274597,0.3186168372631073,0.3622751235961914,0.49952080845832825,0.45925411581993103,0.5195941925048828,0.542441189289093,0.47579506039619446,0.3890130817890167,0.3073132038116455,0.3319891691207886,0.3772422671318054,19.39880250340538,13.094119730828718,18.230495998576504,15.87341351226316,16.336025290418227,19.645929431756073,19.548228931845163,0.10430058346518987,3473.5957278481014,1782.7130351348967,neutral
-217.13925170898438,76.459716796875,-18.273950576782227,10.474112510681152,-12.709521293640137,-7.5376763343811035,-12.991966247558594,-14.915668487548828,-13.468975067138672,-3.5995359420776367,-12.4146089553833,-5.441658973693848,-6.241149425506592,0.24140268564224243,0.20185108482837677,0.18991656601428986,0.26946792006492615,0.29266729950904846,0.3078811466693878,0.3042234778404236,0.3082852363586426,0.4740651547908783,0.41368958353996277,0.28915107250213623,0.2558267414569855,18.41785552610347,20.468262340361907,22.382897482769867,17.712633040347892,17.73547698565307,19.352847119746965,18.67141545324669,0.11753128985969388,3333.3067602040815,1802.9330501249965,happiness
-138.01553344726562,61.294132232666016,23.068939208984375,38.70398712158203,4.139753341674805,-1.0562446117401123,-17.795135498046875,-4.050869464874268,-17.0484561920166,-4.6021904945373535,-6.788796901702881,-3.3418545722961426,5.880460262298584,0.39989036321640015,0.2972468435764313,0.27423253655433655,0.36367836594581604,0.3078828454017639,0.21330253779888153,0.20005901157855988,0.2157842367887497,0.304316908121109,0.3468097448348999,0.3283081352710724,0.3904900550842285,18.10807672977403,19.10878792285881,21.25200510015672,16.461695042756084,17.589634793885264,16.82769327300403,17.8972643628964,0.13215680803571428,3523.214285714286,1934.0706000236933,neutral
-223.58627319335938,100.9615707397461,16.283336639404297,49.49860763549805,4.694528102874756,8.924579620361328,-12.822301864624023,-11.972197532653809,-3.6194279193878174,-4.141335964202881,-5.347106456756592,-0.582149863243103,-0.8874164819717407,0.4419630765914917,0.4034779369831085,0.3161042332649231,0.34542134404182434,0.3612690269947052,0.3686966896057129,0.4297146201133728,0.5338603258132935,0.6504920125007629,0.5785813927650452,0.48413562774658203,0.43855908513069153,19.710346336601745,14.523172209425516,20.980385656837566,16.506801237843717,16.412301834228426,18.975754002734245,17.792718694568652,0.08141134510869565,2687.5679347826085,1369.6267736168884,sadness
-176.2344207763672,62.791160583496094,16.642118453979492,28.011938095092773,4.763002395629883,-1.4512873888015747,-21.19005584716797,-18.079565048217773,-8.931325912475586,4.599398612976074,-8.121376037597656,-1.4649714231491089,4.659219264984131,0.24769416451454163,0.13935598731040955,0.13805727660655975,0.13567043840885162,0.16379955410957336,0.21519196033477783,0.3130098283290863,0.4396223723888397,0.4511813223361969,0.39568892121315,0.30399978160858154,0.2781819999217987,20.570674294290328,20.848302042878355,22.079730766526122,16.807372460987516,18.13338865301479,17.476345751249927,17.128816661653904,0.14173828125,3704.53125,2081.3595984952735,disgust
-159.90280151367188,30.674360275268555,-29.052654266357422,12.350849151611328,-21.540449142456055,-2.6276121139526367,-23.888879776000977,-4.457839012145996,-16.117565155029297,-4.36100959777832,-14.526579856872559,-14.337225914001465,-0.5968584418296814,0.20094503462314606,0.2900446057319641,0.3757591247558594,0.6613548398017883,0.3976437747478485,0.13853353261947632,0.13060642778873444,0.2152501940727234,0.19747179746627808,0.21209417283535004,0.2666153311729431,0.20307955145835876,18.028899293655343,24.009580548433174,23.35608838467617,18.900571379821603,19.318157564133607,18.531152311211105,16.300258933431525,0.17760120738636365,4299.005681818182,2290.141885814003,fear
-223.07928466796875,74.62340545654297,31.458539962768555,31.125686645507812,19.535324096679688,16.159685134887695,-1.3688591718673706,9.203186988830566,-4.575506687164307,4.822366714477539,-1.2831754684448242,-1.1577471494674683,8.064292907714844,0.4857724905014038,0.5395833849906921,0.5448858737945557,0.5349879264831543,0.5628572702407837,0.5354761481285095,0.5074568390846252,0.4650037884712219,0.42834964394569397,0.41851943731307983,0.40807193517684937,0.4243771433830261,21.21970482452327,14.010266169487661,15.895030214900858,14.928939623619508,15.62910069023827,15.852151088552562,16.599770295756983,0.0869233630952381,2893.8988095238096,1525.2787532403502,sadness
-124.48030090332031,114.32037353515625,-7.058730602264404,27.95538330078125,-17.427824020385742,12.28838062286377,-6.631906032562256,-17.294967651367188,-10.373764038085938,6.29023551940918,1.557794451713562,-4.672626495361328,-0.6732062697410583,0.36938804388046265,0.464041143655777,0.46564194560050964,0.5003756880760193,0.519096851348877,0.44982728362083435,0.3397640883922577,0.29964426159858704,0.38049545884132385,0.47354429960250854,0.35852569341659546,0.2585546672344208,19.80300439370151,14.211897677642435,17.907417401765763,16.499497538233495,16.538958832212064,19.46197643294392,19.23810601328255,0.09200917119565218,2837.975543478261,1450.0450734449444,boredom
-171.999267578125,120.68738555908203,9.214072227478027,42.44621658325195,-5.251903057098389,14.18276309967041,-5.700779914855957,-12.689002990722656,-15.042815208435059,2.6228671073913574,-1.2337515354156494,-4.221479415893555,-8.255777359008789,0.3214176297187805,0.30544552206993103,0.3710222542285919,0.3860974907875061,0.40107759833335876,0.416425883769989,0.437094122171402,0.5227923393249512,0.5413103103637695,0.5464761853218079,0.45292049646377563,0.391849547624588,19.46449921975311,13.365575182134782,19.443076537082867,15.916681295635597,16.772270589588427,19.663171802603014,17.93097727064171,0.08904044858870967,2562.9200268817203,1366.6867351040696,neutral
-201.93846130371094,-1.6891217231750488,-41.601741790771484,12.63703441619873,-44.96567153930664,-6.24262809753418,-22.25505828857422,-6.055155277252197,-15.449048042297363,-10.140547752380371,-12.556534767150879,-5.28846549987793,-5.212968349456787,0.4154123365879059,0.3825896382331848,0.326345831155777,0.2928957939147949,0.3407629430294037,0.4194904863834381,0.5186781883239746,0.4100187420845032,0.38342422246932983,0.3871070444583893,0.3620394170284271,0.4422180950641632,16.21163442362651,20.3340183438978,20.15297634910842,19.56454317615879,19.385038136819862,20.952921554852246,18.413081573232756,0.24531987028301888,4724.498820754717,2820.9869753364205,anger
-167.38917541503906,33.74333190917969,-32.41511535644531,18.662004470825195,-22.750961303710938,-12.792983055114746,-21.069061279296875,-13.390273094177246,-24.739347457885742,-5.180439472198486,-11.875277519226074,-5.6266937255859375,-12.913702964782715,0.209927037358284,0.32958877086639404,0.3718506097793579,0.3255002498626709,0.3352988660335541,0.3137687146663666,0.2976248264312744,0.31068524718284607,0.2875153124332428,0.32921406626701355,0.3144710659980774,0.22653622925281525,19.32209360440121,20.662860484182755,22.954623282520714,18.458510586544236,19.503911837420347,19.66892934110634,18.614922520558206,0.17136517693014705,4113.855698529412,2273.7773389436534,anger
-175.72584533691406,14.709342002868652,-54.04412078857422,16.591588973999023,-43.93596267700195,-4.930160045623779,-31.49237060546875,-26.000749588012695,-5.08733606338501,-16.26457405090332,-6.20386266708374,-8.386602401733398,2.7641971111297607,0.2154911309480667,0.16605868935585022,0.21297766268253326,0.2267981320619583,0.24544589221477509,0.3058798015117645,0.34988337755203247,0.45266029238700867,0.41701561212539673,0.38188105821609497,0.3987501561641693,0.3674129843711853,14.381570192664324,20.169637271862232,21.28660926450695,20.04221420590508,19.581117583624707,25.017819792699203,16.64713926432662,0.21300397600446427,4332.589285714285,2505.203068987112,anger
-151.7480926513672,112.4554443359375,9.505913734436035,38.678218841552734,1.7193015813827515,7.8874335289001465,-6.364115238189697,-20.359073638916016,-16.654638290405273,1.489636778831482,-7.4946513175964355,10.098761558532715,-4.87056303024292,0.25394710898399353,0.26289448142051697,0.30323463678359985,0.39766010642051697,0.5034148097038269,0.4647047221660614,0.4269721508026123,0.39449551701545715,0.3714699447154999,0.30850908160209656,0.3166692852973938,0.2817539870738983,22.458718953033433,15.625485201878965,19.670059053611546,16.75889032340732,16.77585687888578,19.760149304809058,17.48160409344556,0.10962785993303571,2712.1930803571427,1468.4683813734337,boredom
-234.53359985351562,41.867469787597656,11.615765571594238,39.41352081298828,8.520011901855469,17.906063079833984,-7.523187160491943,-1.766571283340454,4.756148338317871,0.49995458126068115,-1.6876269578933716,-3.1028661727905273,4.62864875793457,0.22274000942707062,0.201438769698143,0.17212603986263275,0.13877645134925842,0.20187978446483612,0.4153106212615967,0.6450333595275879,0.6413744688034058,0.38022711873054504,0.2608177363872528,0.23268823325634003,0.21761547029018402,21.01856311063492,18.860003276667033,16.90273304613291,15.836662751174964,16.348166133601566,18.144173983174,16.832060140244554,0.14799767414122136,4526.657919847328,2282.8648004130628,sadness
-181.89642333984375,39.95428466796875,-26.407583236694336,25.60346221923828,-12.042793273925781,-7.55032205581665,-19.204572677612305,-2.292018413543701,-22.40492057800293,-10.304518699645996,-6.99530553817749,-7.803719520568848,-7.0568695068359375,0.24102477729320526,0.25104475021362305,0.3715918958187103,0.42610397934913635,0.40756115317344666,0.4151044487953186,0.3030672073364258,0.3239920437335968,0.39344438910484314,0.4464455842971802,0.40411311388015747,0.34052085876464844,20.130797804018425,18.594796772378068,19.126800111132464,16.002873370894438,18.004787724776396,18.927730896848125,17.47177755359792,0.1811188998287671,4277.290239726028,2352.6269926332866,anger
-220.8100128173828,37.522804260253906,-8.79162883758545,11.16205883026123,-15.463050842285156,-13.226553916931152,-11.579377174377441,-22.12018585205078,-20.911272048950195,-9.671873092651367,-5.101893901824951,-13.64474868774414,-3.8346712589263916,0.3732629716396332,0.41371890902519226,0.3047041893005371,0.24887777864933014,0.27734845876693726,0.3547532558441162,0.31348735094070435,0.3166428804397583,0.27236267924308777,0.22499528527259827,0.2768166959285736,0.2723473906517029,16.901130007355125,19.749040153229373,21.52088603549398,18.652806322646125,18.890543738989606,18.533445134078566,18.270960734260328,0.16498727509469696,4186.671401515152,2214.3341461152677,anger
-158.69517517089844,81.52603912353516,1.5077502727508545,6.011742115020752,4.437990188598633,-0.22116774320602417,-14.582703590393066,-5.872597694396973,-18.037817001342773,4.205532550811768,-12.077766418457031,-4.330173015594482,2.6569862365722656,0.1511087268590927,0.25931665301322937,0.4296458065509796,0.3568125069141388,0.23672212660312653,0.21684877574443817,0.31218549609184265,0.4043976068496704,0.23738551139831543,0.10824480652809143,0.08633559197187424,0.09950457513332367,24.661663939230603,24.559259377310784,23.669562792554853,18.560819598152484,19.99748260690667,17.103999637447224,19.3593410972089,0.08111071977459017,3042.776639344262,1567.3819263759299,boredom
-221.91317749023438,71.8714828491211,24.396087646484375,30.193117141723633,-3.0982367992401123,14.869925498962402,-19.259174346923828,-7.586697578430176,-8.659198760986328,1.8467451333999634,-7.109057903289795,0.24982760846614838,5.628225803375244,0.3942812979221344,0.3622683882713318,0.2740301191806793,0.27688050270080566,0.31230610609054565,0.2871193587779999,0.34092122316360474,0.41077670454978943,0.4657980799674988,0.5137840509414673,0.5487655401229858,0.44561588764190674,20.44168634679065,17.94774174737145,22.73235827294186,16.047573424689944,16.508737450857623,17.76709353923404,16.668099228813528,0.09042855196220931,3135.6286337209303,1579.8293534910606,boredom
-195.01673889160156,84.01127624511719,16.673866271972656,10.036953926086426,0.2717266380786896,3.3802003860473633,-11.403281211853027,-7.342412948608398,-15.663683891296387,-1.393281102180481,-7.029767990112305,-8.002655029296875,0.8603007197380066,0.35884615778923035,0.28478798270225525,0.25585806369781494,0.26030415296554565,0.2440580278635025,0.25740328431129456,0.36688077449798584,0.40958696603775024,0.33400702476501465,0.2563032805919647,0.2223520129919052,0.33119723200798035,19.131234257894278,18.063224108240146,19.971362839107947,16.353307013371882,17.258099305727175,18.29931285522978,18.257751521635466,0.11169570751404495,3334.357443820225,1902.0222556486194,neutral
-150.37005615234375,39.833736419677734,14.343643188476562,21.218727111816406,0.5871906280517578,3.970085859298706,-14.21352481842041,-4.3165364265441895,-13.831128120422363,-2.9237735271453857,-16.54021453857422,-3.2907183170318604,0.33160531520843506,0.5004720091819763,0.1674519181251526,0.05932135507464409,0.0504281111061573,0.06700053811073303,0.11264456063508987,0.1447591334581375,0.1652885228395462,0.23372958600521088,0.33411645889282227,0.5531443953514099,0.6397461295127869,15.69454902835182,23.455444672381276,21.919496030748906,16.28668756011375,16.61577545715088,16.403147461668137,18.038675336077883,0.17726643880208334,4651.692708333333,2488.5723820039257,fear
-215.38882446289062,73.80976867675781,25.069717407226562,31.593082427978516,8.801397323608398,15.715865135192871,1.6391255855560303,10.448443412780762,-8.38125228881836,6.540832042694092,2.1575284004211426,0.26532629132270813,11.05567455291748,0.4560319185256958,0.533818244934082,0.5754398107528687,0.6271353960037231,0.5601946711540222,0.4460839629173279,0.36878150701522827,0.33976584672927856,0.3429775536060333,0.3667653799057007,0.38186928629875183,0.40776628255844116,22.063678220526555,14.85346350872708,16.842712472292764,14.365451499191815,16.804311185072223,17.607699684731198,16.509262539433433,0.0667002688172043,3346.8581989247314,1562.2437696410732,sadness
-174.21368408203125,52.485923767089844,-25.65220069885254,3.738797187805176,-19.937816619873047,-0.04870973154902458,-17.561325073242188,-15.21282958984375,-15.352194786071777,-5.748204708099365,-11.581462860107422,-4.619398593902588,1.7535772323608398,0.339026540517807,0.337923139333725,0.2669546902179718,0.26876306533813477,0.276378870010376,0.3016189634799957,0.37400928139686584,0.459308385848999,0.40514466166496277,0.36498305201530457,0.2564775347709656,0.23633939027786255,14.518835855087213,20.43503254712441,20.510135454059114,17.834394286505976,17.690409051034734,18.5163918900484,16.810065492545863,0.15472560975609756,4256.09756097561,2226.1697137463343,happiness
-186.86373901367188,38.86513900756836,-52.496158599853516,8.182920455932617,-34.58985137939453,4.1991143226623535,-30.67097282409668,-18.102346420288086,-9.171302795410156,-14.596756935119629,-5.2645158767700195,-14.299139022827148,-3.779794692993164,0.2368377298116684,0.44864341616630554,0.4583340287208557,0.3005047142505646,0.27511289715766907,0.28816792368888855,0.20783230662345886,0.1863141506910324,0.26202189922332764,0.2685745060443878,0.2411775290966034,0.21258428692817688,16.331574552790034,23.224215161300616,22.42254895846222,19.769730176604767,19.94288888218896,23.870618943742013,17.412605132767556,0.1541172243514151,4037.2936320754716,2128.407940371517,anger
-125.93770599365234,78.71585845947266,-3.3296284675598145,31.04828643798828,-9.352872848510742,16.241439819335938,-8.058990478515625,-4.7286176681518555,-5.393991947174072,-0.8785554766654968,-5.188308238983154,-1.3226428031921387,-6.477392196655273,0.5233609080314636,0.48942333459854126,0.47442561388015747,0.4242287278175354,0.3358157277107239,0.29688581824302673,0.3299589455127716,0.3637484312057495,0.5025590062141418,0.5034159421920776,0.4657174050807953,0.5205064415931702,20.13454075535039,13.835692736328248,17.62516665420455,13.933600745698854,15.911394899177095,18.360844208249524,18.097257259861074,0.1463771913109756,3643.1021341463415,1950.4343823277493,fear
-149.09320068359375,78.23186492919922,1.17063570022583,30.920223236083984,-13.205496788024902,-1.8405628204345703,-1.9156622886657715,-12.35482406616211,-14.24569320678711,9.156682014465332,-13.179076194763184,-3.8201744556427,-4.923906326293945,0.34430134296417236,0.32469305396080017,0.4032960534095764,0.5248785018920898,0.6739367842674255,0.6309460401535034,0.4161714017391205,0.31948795914649963,0.2279583364725113,0.19052189588546753,0.18303756415843964,0.27847734093666077,20.932636400377422,16.230535934475135,16.71409040472157,15.44971046995946,17.33532303470083,18.50362319416537,18.91432416329316,0.14188368055555556,3847.9166666666665,1978.0500738527633,fear
-153.25274658203125,95.95294189453125,-26.06825065612793,36.892642974853516,-9.935454368591309,-0.2553003430366516,-6.416234493255615,-20.985837936401367,-12.550469398498535,7.401627540588379,-6.683807373046875,-0.35849329829216003,-5.7311482429504395,0.27625271677970886,0.34667304158210754,0.5362688899040222,0.5378847122192383,0.5226482152938843,0.5426380634307861,0.4366177022457123,0.3253633975982666,0.27314063906669617,0.2594567835330963,0.2669430673122406,0.27572864294052124,20.225703917387687,16.28488670544473,19.10231485930234,16.113634256048982,17.523229513791556,19.648020980865397,19.451471538941576,0.11684027777777778,3189.9305555555557,1708.401247076308,neutral
-164.72628784179688,91.54608154296875,19.783836364746094,44.70521545410156,-3.758967638015747,12.306351661682129,-9.77417278289795,-6.880007743835449,-6.896581649780273,6.982501029968262,-3.375504493713379,-5.0738019943237305,-0.7020165324211121,0.34496086835861206,0.32651305198669434,0.3801721930503845,0.4040745496749878,0.4255760610103607,0.4907968044281006,0.5611280798912048,0.6342155933380127,0.5878084301948547,0.5683340430259705,0.5289621353149414,0.43347877264022827,18.744422930055176,12.243235662413767,16.564418906622688,16.260251063373957,15.867657330828054,18.16250113284046,18.388299482596626,0.118798828125,3153.828125,1682.3612922650618,sadness
-201.3951873779297,85.73865509033203,-4.364005088806152,9.412930488586426,-6.046966552734375,5.481998920440674,-21.59979820251465,-6.745689868927002,-13.967124938964844,1.7288784980773926,-8.652729988098145,-6.375373840332031,-3.8265905380249023,0.25511300563812256,0.2054852545261383,0.21546578407287598,0.385567307472229,0.2802199423313141,0.14828254282474518,0.14872145652770996,0.19604675471782684,0.29929429292678833,0.32577279210090637,0.23141030967235565,0.24866798520088196,18.67820977437428,21.63474123694639,22.03430315340101,18.75611225137624,19.122799292775735,17.259211167408715,18.437359507060552,0.10984413296568628,2799.785539215686,1560.4749131278975,boredom
-170.5096435546875,82.52404022216797,28.695425033569336,34.755069732666016,1.6879596710205078,19.351499557495117,-7.736203193664551,-4.457663059234619,-13.311380386352539,3.05294132232666,-7.753920555114746,3.3428094387054443,4.791450023651123,0.34215015172958374,0.3875063359737396,0.5061484575271606,0.5875254273414612,0.5208245515823364,0.3493991196155548,0.3146570026874542,0.35838156938552856,0.3676742911338806,0.37321072816848755,0.42727959156036377,0.3690768778324127,17.42955493123857,12.74707062992899,18.59955894416949,14.340096784175117,16.525241349648653,17.92919546737801,18.330479086848527,0.12745028409090908,3583.309659090909,1881.4458721172914,sadness
-150.3687744140625,61.23659133911133,-20.003623962402344,22.050344467163086,-29.775997161865234,-6.724819183349609,-7.862229824066162,-16.48288345336914,-15.42284107208252,-10.299912452697754,-10.413525581359863,-4.406991004943848,-7.757206439971924,0.3648299276828766,0.29368332028388977,0.333784818649292,0.3241526186466217,0.3903885781764984,0.4094526767730713,0.3861936032772064,0.3463277816772461,0.33947914838790894,0.4053998291492462,0.43727102875709534,0.3974096179008484,18.624473970108724,15.686670463468525,18.6662250669375,16.555127406839016,16.987217518295957,20.26603908298526,17.741288852991016,0.14555431547619047,3829.7991071428573,2145.622655052192,anger
